time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
17.16,17.16,17.16,17.16,17.16,Pushup
17.161,17.161,17.161,17.161,17.161,Pushup
17.161,17.161,17.161,17.161,17.161,Pushup
17.162,17.162,17.162,17.162,17.162,Pushup
17.165,17.165,17.165,17.165,17.165,Pushup
17.177,17.177,17.177,17.177,17.177,Pushup
17.186,17.186,17.186,17.186,17.186,Pushup
17.197,17.197,17.197,17.197,17.197,Pushup
17.206,17.206,17.206,17.206,17.206,Pushup
17.218,17.218,17.218,17.218,17.218,Pushup
17.225,17.225,17.225,17.225,17.225,Pushup
17.296,17.296,17.296,17.296,17.296,Pushup
17.297,17.297,17.297,17.297,17.297,Pushup
17.297,17.297,17.297,17.297,17.297,Pushup
17.298,17.298,17.298,17.298,17.298,Pushup
17.299,17.299,17.299,17.299,17.299,Pushup
17.299,17.299,17.299,17.299,17.299,Pushup
17.3,17.3,17.3,17.3,17.3,Pushup
17.306,17.306,17.306,17.306,17.306,Pushup
17.315,17.315,17.315,17.315,17.315,Pushup
17.325,17.325,17.325,17.325,17.325,Pushup
17.336,17.336,17.336,17.336,17.336,Pushup
17.404,17.404,17.404,17.404,17.404,Pushup
17.405,17.405,17.405,17.405,17.405,Pushup
17.406,17.406,17.406,17.406,17.406,Pushup
17.406,17.406,17.406,17.406,17.406,Pushup
17.406,17.406,17.406,17.406,17.406,Pushup
17.407,17.407,17.407,17.407,17.407,Pushup
17.407,17.407,17.407,17.407,17.407,Pushup
17.417,17.417,17.417,17.417,17.417,Pushup
17.425,17.425,17.425,17.425,17.425,Pushup
17.436,17.436,17.436,17.436,17.436,Pushup
17.503,17.503,17.503,17.503,17.503,Pushup
17.504,17.504,17.504,17.504,17.504,Pushup
17.505,17.505,17.505,17.505,17.505,Pushup
17.506,17.506,17.506,17.506,17.506,Pushup
17.506,17.506,17.506,17.506,17.506,Pushup
17.506,17.506,17.506,17.506,17.506,Pushup
17.507,17.507,17.507,17.507,17.507,Pushup
17.515,17.515,17.515,17.515,17.515,Pushup
17.525,17.525,17.525,17.525,17.525,Pushup
17.535,17.535,17.535,17.535,17.535,Pushup
17.594,17.594,17.594,17.594,17.594,Pushup
17.595,17.595,17.595,17.595,17.595,Pushup
17.596,17.596,17.596,17.596,17.596,Pushup
17.597,17.597,17.597,17.597,17.597,Pushup
17.597,17.597,17.597,17.597,17.597,Pushup
17.597,17.597,17.597,17.597,17.597,Pushup
17.605,17.605,17.605,17.605,17.605,Pushup
17.615,17.615,17.615,17.615,17.615,Pushup
17.625,17.625,17.625,17.625,17.625,Pushup
17.636,17.636,17.636,17.636,17.636,Pushup
17.694,17.694,17.694,17.694,17.694,Pushup
17.695,17.695,17.695,17.695,17.695,Pushup
17.696,17.696,17.696,17.696,17.696,Pushup
17.696,17.696,17.696,17.696,17.696,Pushup
17.697,17.697,17.697,17.697,17.697,Pushup
17.697,17.697,17.697,17.697,17.697,Pushup
17.705,17.705,17.705,17.705,17.705,Pushup
17.715,17.715,17.715,17.715,17.715,Pushup
17.725,17.725,17.725,17.725,17.725,Pushup
17.736,17.736,17.736,17.736,17.736,Pushup
17.75,17.75,17.75,17.75,17.75,Pushup
17.755,17.755,17.755,17.755,17.755,Pushup
17.817,17.817,17.817,17.817,17.817,Pushup
17.818,17.818,17.818,17.818,17.818,Pushup
17.819,17.819,17.819,17.819,17.819,Pushup
17.819,17.819,17.819,17.819,17.819,Pushup
17.82,17.82,17.82,17.82,17.82,Pushup
17.82,17.82,17.82,17.82,17.82,Pushup
17.826,17.826,17.826,17.826,17.826,Pushup
17.836,17.836,17.836,17.836,17.836,Pushup
17.85,17.85,17.85,17.85,17.85,Pushup
17.854,17.854,17.854,17.854,17.854,Pushup
17.912,17.912,17.912,17.912,17.912,Pushup
17.913,17.913,17.913,17.913,17.913,Pushup
17.913,17.913,17.913,17.913,17.913,Pushup
17.914,17.914,17.914,17.914,17.914,Pushup
17.914,17.914,17.914,17.914,17.914,Pushup
17.915,17.915,17.915,17.915,17.915,Pushup
17.925,17.925,17.925,17.925,17.925,Pushup
17.936,17.936,17.936,17.936,17.936,Pushup
17.946,17.946,17.946,17.946,17.946,Pushup
17.955,17.955,17.955,17.955,17.955,Pushup
17.965,17.965,17.965,17.965,17.965,Pushup
17.975,17.975,17.975,17.975,17.975,Pushup
17.987,17.987,17.987,17.987,17.987,Pushup
18.066,18.066,18.066,18.066,18.066,Pushup
18.067,18.067,18.067,18.067,18.067,Pushup
18.068,18.068,18.068,18.068,18.068,Pushup
18.068,18.068,18.068,18.068,18.068,Pushup
18.069,18.069,18.069,18.069,18.069,Pushup
18.069,18.069,18.069,18.069,18.069,Pushup
18.07,18.07,18.07,18.07,18.07,Pushup
18.07,18.07,18.07,18.07,18.07,Pushup
18.075,18.075,18.075,18.075,18.075,Pushup
18.085,18.085,18.085,18.085,18.085,Pushup
18.102,18.102,18.102,18.102,18.102,Pushup
18.106,18.106,18.106,18.106,18.106,Pushup
18.172,18.172,18.172,18.172,18.172,Pushup
18.173,18.173,18.173,18.173,18.173,Pushup
18.174,18.174,18.174,18.174,18.174,Pushup
18.174,18.174,18.174,18.174,18.174,Pushup
18.175,18.175,18.175,18.175,18.175,Pushup
18.175,18.175,18.175,18.175,18.175,Pushup
18.175,18.175,18.175,18.175,18.175,Pushup
18.185,18.185,18.185,18.185,18.185,Pushup
18.194,18.194,18.194,18.194,18.194,Pushup
18.204,18.204,18.204,18.204,18.204,Pushup
18.263,18.263,18.263,18.263,18.263,Pushup
18.264,18.264,18.264,18.264,18.264,Pushup
18.265,18.265,18.265,18.265,18.265,Pushup
18.265,18.265,18.265,18.265,18.265,Pushup
18.266,18.266,18.266,18.266,18.266,Pushup
18.266,18.266,18.266,18.266,18.266,Pushup
18.275,18.275,18.275,18.275,18.275,Pushup
18.285,18.285,18.285,18.285,18.285,Pushup
18.303,18.303,18.303,18.303,18.303,Pushup
18.306,18.306,18.306,18.306,18.306,Pushup
18.382,18.382,18.382,18.382,18.382,Pushup
18.384,18.384,18.384,18.384,18.384,Pushup
18.384,18.384,18.384,18.384,18.384,Pushup
18.385,18.385,18.385,18.385,18.385,Pushup
18.386,18.386,18.386,18.386,18.386,Pushup
18.386,18.386,18.386,18.386,18.386,Pushup
18.387,18.387,18.387,18.387,18.387,Pushup
18.387,18.387,18.387,18.387,18.387,Pushup
18.397,18.397,18.397,18.397,18.397,Pushup
18.405,18.405,18.405,18.405,18.405,Pushup
18.42,18.42,18.42,18.42,18.42,Pushup
18.426,18.426,18.426,18.426,18.426,Pushup
18.494,18.494,18.494,18.494,18.494,Pushup
18.496,18.496,18.496,18.496,18.496,Pushup
18.497,18.497,18.497,18.497,18.497,Pushup
18.497,18.497,18.497,18.497,18.497,Pushup
18.498,18.498,18.498,18.498,18.498,Pushup
18.499,18.499,18.499,18.499,18.499,Pushup
18.499,18.499,18.499,18.499,18.499,Pushup
18.506,18.506,18.506,18.506,18.506,Pushup
18.515,18.515,18.515,18.515,18.515,Pushup
18.525,18.525,18.525,18.525,18.525,Pushup
18.536,18.536,18.536,18.536,18.536,Pushup
18.545,18.545,18.545,18.545,18.545,Pushup
18.598,18.598,18.598,18.598,18.598,Pushup
18.599,18.599,18.599,18.599,18.599,Pushup
18.6,18.6,18.6,18.6,18.6,Pushup
18.6,18.6,18.6,18.6,18.6,Pushup
18.6,18.6,18.6,18.6,18.6,Pushup
18.61,18.61,18.61,18.61,18.61,Pushup
18.612,18.612,18.612,18.612,18.612,Pushup
18.624,18.624,18.624,18.624,18.624,Pushup
18.638,18.638,18.638,18.638,18.638,Pushup
18.644,18.644,18.644,18.644,18.644,Pushup
18.719,18.719,18.719,18.719,18.719,Pushup
18.72,18.72,18.72,18.72,18.72,Pushup
18.721,18.721,18.721,18.721,18.721,Pushup
18.721,18.721,18.721,18.721,18.721,Pushup
18.722,18.722,18.722,18.722,18.722,Pushup
18.723,18.723,18.723,18.723,18.723,Pushup
18.723,18.723,18.723,18.723,18.723,Pushup
18.725,18.725,18.725,18.725,18.725,Pushup
18.735,18.735,18.735,18.735,18.735,Pushup
18.745,18.745,18.745,18.745,18.745,Pushup
18.756,18.756,18.756,18.756,18.756,Pushup
18.838,18.838,18.838,18.838,18.838,Pushup
18.839,18.839,18.839,18.839,18.839,Pushup
18.84,18.84,18.84,18.84,18.84,Pushup
18.841,18.841,18.841,18.841,18.841,Pushup
18.842,18.842,18.842,18.842,18.842,Pushup
18.844,18.844,18.844,18.844,18.844,Pushup
18.844,18.844,18.844,18.844,18.844,Pushup
18.845,18.845,18.845,18.845,18.845,Pushup
18.846,18.846,18.846,18.846,18.846,Pushup
18.855,18.855,18.855,18.855,18.855,Pushup
18.872,18.872,18.872,18.872,18.872,Pushup
18.877,18.877,18.877,18.877,18.877,Pushup
18.941,18.941,18.941,18.941,18.941,Pushup
18.942,18.942,18.942,18.942,18.942,Pushup
18.943,18.943,18.943,18.943,18.943,Pushup
18.943,18.943,18.943,18.943,18.943,Pushup
18.944,18.944,18.944,18.944,18.944,Pushup
18.945,18.945,18.945,18.945,18.945,Pushup
18.946,18.946,18.946,18.946,18.946,Pushup
18.956,18.956,18.956,18.956,18.956,Pushup
18.971,18.971,18.971,18.971,18.971,Pushup
18.975,18.975,18.975,18.975,18.975,Pushup
19.036,19.036,19.036,19.036,19.036,Pushup
19.037,19.037,19.037,19.037,19.037,Pushup
19.037,19.037,19.037,19.037,19.037,Pushup
19.038,19.038,19.038,19.038,19.038,Pushup
19.039,19.039,19.039,19.039,19.039,Pushup
19.039,19.039,19.039,19.039,19.039,Pushup
19.045,19.045,19.045,19.045,19.045,Pushup
19.055,19.055,19.055,19.055,19.055,Pushup
19.071,19.071,19.071,19.071,19.071,Pushup
19.075,19.075,19.075,19.075,19.075,Pushup
19.134,19.134,19.134,19.134,19.134,Pushup
19.135,19.135,19.135,19.135,19.135,Pushup
19.136,19.136,19.136,19.136,19.136,Pushup
19.136,19.136,19.136,19.136,19.136,Pushup
19.137,19.137,19.137,19.137,19.137,Pushup
19.137,19.137,19.137,19.137,19.137,Pushup
19.145,19.145,19.145,19.145,19.145,Pushup
19.155,19.155,19.155,19.155,19.155,Pushup
19.171,19.171,19.171,19.171,19.171,Pushup
19.177,19.177,19.177,19.177,19.177,Pushup
19.233,19.233,19.233,19.233,19.233,Pushup
19.234,19.234,19.234,19.234,19.234,Pushup
19.234,19.234,19.234,19.234,19.234,Pushup
19.235,19.235,19.235,19.235,19.235,Pushup
19.236,19.236,19.236,19.236,19.236,Pushup
19.236,19.236,19.236,19.236,19.236,Pushup
19.245,19.245,19.245,19.245,19.245,Pushup
19.255,19.255,19.255,19.255,19.255,Pushup
19.266,19.266,19.266,19.266,19.266,Pushup
19.275,19.275,19.275,19.275,19.275,Pushup
19.287,19.287,19.287,19.287,19.287,Pushup
19.295,19.295,19.295,19.295,19.295,Pushup
19.307,19.307,19.307,19.307,19.307,Pushup
19.394,19.394,19.394,19.394,19.394,Pushup
19.396,19.396,19.396,19.396,19.396,Pushup
19.398,19.398,19.398,19.398,19.398,Pushup
19.398,19.398,19.398,19.398,19.398,Pushup
19.399,19.399,19.399,19.399,19.399,Pushup
19.4,19.4,19.4,19.4,19.4,Pushup
19.402,19.402,19.402,19.402,19.402,Pushup
19.403,19.403,19.403,19.403,19.403,Pushup
19.405,19.405,19.405,19.405,19.405,Pushup
19.406,19.406,19.406,19.406,19.406,Pushup
19.417,19.417,19.417,19.417,19.417,Pushup
19.425,19.425,19.425,19.425,19.425,Pushup
19.439,19.439,19.439,19.439,19.439,Pushup
19.445,19.445,19.445,19.445,19.445,Pushup
19.521,19.521,19.521,19.521,19.521,Pushup
19.523,19.523,19.523,19.523,19.523,Pushup
19.524,19.524,19.524,19.524,19.524,Pushup
19.525,19.525,19.525,19.525,19.525,Pushup
19.525,19.525,19.525,19.525,19.525,Pushup
19.526,19.526,19.526,19.526,19.526,Pushup
19.526,19.526,19.526,19.526,19.526,Pushup
19.527,19.527,19.527,19.527,19.527,Pushup
19.537,19.537,19.537,19.537,19.537,Pushup
19.545,19.545,19.545,19.545,19.545,Pushup
19.556,19.556,19.556,19.556,19.556,Pushup
19.565,19.565,19.565,19.565,19.565,Pushup
19.62,19.62,19.62,19.62,19.62,Pushup
19.622,19.622,19.622,19.622,19.622,Pushup
19.622,19.622,19.622,19.622,19.622,Pushup
19.623,19.623,19.623,19.623,19.623,Pushup
19.623,19.623,19.623,19.623,19.623,Pushup
19.624,19.624,19.624,19.624,19.624,Pushup
19.635,19.635,19.635,19.635,19.635,Pushup
19.646,19.646,19.646,19.646,19.646,Pushup
19.656,19.656,19.656,19.656,19.656,Pushup
19.665,19.665,19.665,19.665,19.665,Pushup
19.724,19.724,19.724,19.724,19.724,Pushup
19.725,19.725,19.725,19.725,19.725,Pushup
19.726,19.726,19.726,19.726,19.726,Pushup
19.726,19.726,19.726,19.726,19.726,Pushup
19.726,19.726,19.726,19.726,19.726,Pushup
19.727,19.727,19.727,19.727,19.727,Pushup
19.735,19.735,19.735,19.735,19.735,Pushup
19.746,19.746,19.746,19.746,19.746,Pushup
19.756,19.756,19.756,19.756,19.756,Pushup
19.764,19.764,19.764,19.764,19.764,Pushup
19.817,19.817,19.817,19.817,19.817,Pushup
19.818,19.818,19.818,19.818,19.818,Pushup
19.818,19.818,19.818,19.818,19.818,Pushup
19.819,19.819,19.819,19.819,19.819,Pushup
19.819,19.819,19.819,19.819,19.819,Pushup
19.825,19.825,19.825,19.825,19.825,Pushup
19.835,19.835,19.835,19.835,19.835,Pushup
19.845,19.845,19.845,19.845,19.845,Pushup
19.858,19.858,19.858,19.858,19.858,Pushup
19.944,19.944,19.944,19.944,19.944,Pushup
19.945,19.945,19.945,19.945,19.945,Pushup
19.946,19.946,19.946,19.946,19.946,Pushup
19.946,19.946,19.946,19.946,19.946,Pushup
19.947,19.947,19.947,19.947,19.947,Pushup
19.947,19.947,19.947,19.947,19.947,Pushup
19.947,19.947,19.947,19.947,19.947,Pushup
19.948,19.948,19.948,19.948,19.948,Pushup
19.949,19.949,19.949,19.949,19.949,Pushup
19.954,19.954,19.954,19.954,19.954,Pushup
19.965,19.965,19.965,19.965,19.965,Pushup
19.975,19.975,19.975,19.975,19.975,Pushup
20.054,20.054,20.054,20.054,20.054,Pushup
20.055,20.055,20.055,20.055,20.055,Pushup
20.056,20.056,20.056,20.056,20.056,Pushup
20.056,20.056,20.056,20.056,20.056,Pushup
20.057,20.057,20.057,20.057,20.057,Pushup
20.057,20.057,20.057,20.057,20.057,Pushup
20.058,20.058,20.058,20.058,20.058,Pushup
20.058,20.058,20.058,20.058,20.058,Pushup
20.066,20.066,20.066,20.066,20.066,Pushup
20.075,20.075,20.075,20.075,20.075,Pushup
20.091,20.091,20.091,20.091,20.091,Pushup
20.095,20.095,20.095,20.095,20.095,Pushup
20.157,20.157,20.157,20.157,20.157,Pushup
20.158,20.158,20.158,20.158,20.158,Pushup
20.159,20.159,20.159,20.159,20.159,Pushup
20.159,20.159,20.159,20.159,20.159,Pushup
20.16,20.16,20.16,20.16,20.16,Pushup
20.16,20.16,20.16,20.16,20.16,Pushup
20.165,20.165,20.165,20.165,20.165,Pushup
20.175,20.175,20.175,20.175,20.175,Pushup
20.191,20.191,20.191,20.191,20.191,Pushup
20.195,20.195,20.195,20.195,20.195,Pushup
20.263,20.263,20.263,20.263,20.263,Pushup
20.265,20.265,20.265,20.265,20.265,Pushup
20.265,20.265,20.265,20.265,20.265,Pushup
20.266,20.266,20.266,20.266,20.266,Pushup
20.267,20.267,20.267,20.267,20.267,Pushup
20.267,20.267,20.267,20.267,20.267,Pushup
20.268,20.268,20.268,20.268,20.268,Pushup
20.275,20.275,20.275,20.275,20.275,Pushup
20.291,20.291,20.291,20.291,20.291,Pushup
20.296,20.296,20.296,20.296,20.296,Pushup
20.356,20.356,20.356,20.356,20.356,Pushup
20.357,20.357,20.357,20.357,20.357,Pushup
20.358,20.358,20.358,20.358,20.358,Pushup
20.359,20.359,20.359,20.359,20.359,Pushup
20.359,20.359,20.359,20.359,20.359,Pushup
20.359,20.359,20.359,20.359,20.359,Pushup
20.365,20.365,20.365,20.365,20.365,Pushup
20.375,20.375,20.375,20.375,20.375,Pushup
20.393,20.393,20.393,20.393,20.393,Pushup
20.396,20.396,20.396,20.396,20.396,Pushup
20.479,20.479,20.479,20.479,20.479,Pushup
20.48,20.48,20.48,20.48,20.48,Pushup
20.481,20.481,20.481,20.481,20.481,Pushup
20.482,20.482,20.482,20.482,20.482,Pushup
20.482,20.482,20.482,20.482,20.482,Pushup
20.483,20.483,20.483,20.483,20.483,Pushup
20.485,20.485,20.485,20.485,20.485,Pushup
20.486,20.486,20.486,20.486,20.486,Pushup
20.486,20.486,20.486,20.486,20.486,Pushup
20.495,20.495,20.495,20.495,20.495,Pushup
20.509,20.509,20.509,20.509,20.509,Pushup
20.515,20.515,20.515,20.515,20.515,Pushup
20.583,20.583,20.583,20.583,20.583,Pushup
20.584,20.584,20.584,20.584,20.584,Pushup
20.585,20.585,20.585,20.585,20.585,Pushup
20.586,20.586,20.586,20.586,20.586,Pushup
20.586,20.586,20.586,20.586,20.586,Pushup
20.587,20.587,20.587,20.587,20.587,Pushup
20.587,20.587,20.587,20.587,20.587,Pushup
20.595,20.595,20.595,20.595,20.595,Pushup
20.606,20.606,20.606,20.606,20.606,Pushup
20.615,20.615,20.615,20.615,20.615,Pushup
20.627,20.627,20.627,20.627,20.627,Pushup
20.712,20.712,20.712,20.712,20.712,Pushup
20.714,20.714,20.714,20.714,20.714,Pushup
20.715,20.715,20.715,20.715,20.715,Pushup
20.716,20.716,20.716,20.716,20.716,Pushup
20.717,20.717,20.717,20.717,20.717,Pushup
20.718,20.718,20.718,20.718,20.718,Pushup
20.72,20.72,20.72,20.72,20.72,Pushup
20.721,20.721,20.721,20.721,20.721,Pushup
20.723,20.723,20.723,20.723,20.723,Pushup
20.727,20.727,20.727,20.727,20.727,Pushup
20.742,20.742,20.742,20.742,20.742,Pushup
20.746,20.746,20.746,20.746,20.746,Pushup
20.807,20.807,20.807,20.807,20.807,Pushup
20.809,20.809,20.809,20.809,20.809,Pushup
20.81,20.81,20.81,20.81,20.81,Pushup
20.811,20.811,20.811,20.811,20.811,Pushup
20.812,20.812,20.812,20.812,20.812,Pushup
20.813,20.813,20.813,20.813,20.813,Pushup
20.815,20.815,20.815,20.815,20.815,Pushup
20.824,20.824,20.824,20.824,20.824,Pushup
20.835,20.835,20.835,20.835,20.835,Pushup
20.845,20.845,20.845,20.845,20.845,Pushup
20.909,20.909,20.909,20.909,20.909,Pushup
20.91,20.91,20.91,20.91,20.91,Pushup
20.911,20.911,20.911,20.911,20.911,Pushup
20.912,20.912,20.912,20.912,20.912,Pushup
20.913,20.913,20.913,20.913,20.913,Pushup
20.913,20.913,20.913,20.913,20.913,Pushup
20.915,20.915,20.915,20.915,20.915,Pushup
20.924,20.924,20.924,20.924,20.924,Pushup
20.935,20.935,20.935,20.935,20.935,Pushup
20.945,20.945,20.945,20.945,20.945,Pushup
21.021,21.021,21.021,21.021,21.021,Pushup
21.023,21.023,21.023,21.023,21.023,Pushup
21.024,21.024,21.024,21.024,21.024,Pushup
21.026,21.026,21.026,21.026,21.026,Pushup
21.027,21.027,21.027,21.027,21.027,Pushup
21.027,21.027,21.027,21.027,21.027,Pushup
21.028,21.028,21.028,21.028,21.028,Pushup
21.029,21.029,21.029,21.029,21.029,Pushup
21.035,21.035,21.035,21.035,21.035,Pushup
21.045,21.045,21.045,21.045,21.045,Pushup
21.062,21.062,21.062,21.062,21.062,Pushup
21.065,21.065,21.065,21.065,21.065,Pushup
21.146,21.146,21.146,21.146,21.146,Pushup
21.148,21.148,21.148,21.148,21.148,Pushup
21.149,21.149,21.149,21.149,21.149,Pushup
21.15,21.15,21.15,21.15,21.15,Pushup
21.151,21.151,21.151,21.151,21.151,Pushup
21.153,21.153,21.153,21.153,21.153,Pushup
21.154,21.154,21.154,21.154,21.154,Pushup
21.154,21.154,21.154,21.154,21.154,Pushup
21.159,21.159,21.159,21.159,21.159,Pushup
21.165,21.165,21.165,21.165,21.165,Pushup
21.177,21.177,21.177,21.177,21.177,Pushup
21.186,21.186,21.186,21.186,21.186,Pushup
21.26,21.26,21.26,21.26,21.26,Pushup
21.262,21.262,21.262,21.262,21.262,Pushup
21.263,21.263,21.263,21.263,21.263,Pushup
21.263,21.263,21.263,21.263,21.263,Pushup
21.264,21.264,21.264,21.264,21.264,Pushup
21.264,21.264,21.264,21.264,21.264,Pushup
21.265,21.265,21.265,21.265,21.265,Pushup
21.266,21.266,21.266,21.266,21.266,Pushup
21.276,21.276,21.276,21.276,21.276,Pushup
21.285,21.285,21.285,21.285,21.285,Pushup
21.296,21.296,21.296,21.296,21.296,Pushup
21.363,21.363,21.363,21.363,21.363,Pushup
21.365,21.365,21.365,21.365,21.365,Pushup
21.365,21.365,21.365,21.365,21.365,Pushup
21.366,21.366,21.366,21.366,21.366,Pushup
21.366,21.366,21.366,21.366,21.366,Pushup
21.366,21.366,21.366,21.366,21.366,Pushup
21.367,21.367,21.367,21.367,21.367,Pushup
21.375,21.375,21.375,21.375,21.375,Pushup
21.384,21.384,21.384,21.384,21.384,Pushup
21.395,21.395,21.395,21.395,21.395,Pushup
21.462,21.462,21.462,21.462,21.462,Pushup
21.463,21.463,21.463,21.463,21.463,Pushup
21.464,21.464,21.464,21.464,21.464,Pushup
21.464,21.464,21.464,21.464,21.464,Pushup
21.465,21.465,21.465,21.465,21.465,Pushup
21.465,21.465,21.465,21.465,21.465,Pushup
21.466,21.466,21.466,21.466,21.466,Pushup
21.475,21.475,21.475,21.475,21.475,Pushup
21.484,21.484,21.484,21.484,21.484,Pushup
21.495,21.495,21.495,21.495,21.495,Pushup
21.554,21.554,21.554,21.554,21.554,Pushup
21.555,21.555,21.555,21.555,21.555,Pushup
21.556,21.556,21.556,21.556,21.556,Pushup
21.556,21.556,21.556,21.556,21.556,Pushup
21.557,21.557,21.557,21.557,21.557,Pushup
21.557,21.557,21.557,21.557,21.557,Pushup
21.565,21.565,21.565,21.565,21.565,Pushup
21.576,21.576,21.576,21.576,21.576,Pushup
21.584,21.584,21.584,21.584,21.584,Pushup
21.595,21.595,21.595,21.595,21.595,Pushup
21.671,21.671,21.671,21.671,21.671,Pushup
21.672,21.672,21.672,21.672,21.672,Pushup
21.673,21.673,21.673,21.673,21.673,Pushup
21.673,21.673,21.673,21.673,21.673,Pushup
21.674,21.674,21.674,21.674,21.674,Pushup
21.674,21.674,21.674,21.674,21.674,Pushup
21.675,21.675,21.675,21.675,21.675,Pushup
21.675,21.675,21.675,21.675,21.675,Pushup
21.685,21.685,21.685,21.685,21.685,Pushup
21.696,21.696,21.696,21.696,21.696,Pushup
21.711,21.711,21.711,21.711,21.711,Pushup
21.715,21.715,21.715,21.715,21.715,Pushup
21.784,21.784,21.784,21.784,21.784,Pushup
21.785,21.785,21.785,21.785,21.785,Pushup
21.785,21.785,21.785,21.785,21.785,Pushup
21.786,21.786,21.786,21.786,21.786,Pushup
21.786,21.786,21.786,21.786,21.786,Pushup
21.787,21.787,21.787,21.787,21.787,Pushup
21.787,21.787,21.787,21.787,21.787,Pushup
21.795,21.795,21.795,21.795,21.795,Pushup
21.812,21.812,21.812,21.812,21.812,Pushup
21.881,21.881,21.881,21.881,21.881,Pushup
21.882,21.882,21.882,21.882,21.882,Pushup
21.882,21.882,21.882,21.882,21.882,Pushup
21.883,21.883,21.883,21.883,21.883,Pushup
21.883,21.883,21.883,21.883,21.883,Pushup
21.884,21.884,21.884,21.884,21.884,Pushup
21.885,21.885,21.885,21.885,21.885,Pushup
21.885,21.885,21.885,21.885,21.885,Pushup
21.895,21.895,21.895,21.895,21.895,Pushup
21.906,21.906,21.906,21.906,21.906,Pushup
21.915,21.915,21.915,21.915,21.915,Pushup
21.925,21.925,21.925,21.925,21.925,Pushup
21.935,21.935,21.935,21.935,21.935,Pushup
21.946,21.946,21.946,21.946,21.946,Pushup
22.035,22.035,22.035,22.035,22.035,Pushup
22.037,22.037,22.037,22.037,22.037,Pushup
22.038,22.038,22.038,22.038,22.038,Pushup
22.04,22.04,22.04,22.04,22.04,Pushup
22.041,22.041,22.041,22.041,22.041,Pushup
22.044,22.044,22.044,22.044,22.044,Pushup
22.045,22.045,22.045,22.045,22.045,Pushup
22.046,22.046,22.046,22.046,22.046,Pushup
22.047,22.047,22.047,22.047,22.047,Pushup
22.047,22.047,22.047,22.047,22.047,Pushup
22.055,22.055,22.055,22.055,22.055,Pushup
22.065,22.065,22.065,22.065,22.065,Pushup
22.079,22.079,22.079,22.079,22.079,Pushup
22.085,22.085,22.085,22.085,22.085,Pushup
22.154,22.154,22.154,22.154,22.154,Pushup
22.156,22.156,22.156,22.156,22.156,Pushup
22.157,22.157,22.157,22.157,22.157,Pushup
22.158,22.158,22.158,22.158,22.158,Pushup
22.159,22.159,22.159,22.159,22.159,Pushup
22.159,22.159,22.159,22.159,22.159,Pushup
22.16,22.16,22.16,22.16,22.16,Pushup
22.165,22.165,22.165,22.165,22.165,Pushup
22.174,22.174,22.174,22.174,22.174,Pushup
22.186,22.186,22.186,22.186,22.186,Pushup
22.198,22.198,22.198,22.198,22.198,Pushup
22.28,22.28,22.28,22.28,22.28,Pushup
22.281,22.281,22.281,22.281,22.281,Pushup
22.282,22.282,22.282,22.282,22.282,Pushup
22.283,22.283,22.283,22.283,22.283,Pushup
22.284,22.284,22.284,22.284,22.284,Pushup
22.285,22.285,22.285,22.285,22.285,Pushup
22.286,22.286,22.286,22.286,22.286,Pushup
22.287,22.287,22.287,22.287,22.287,Pushup
22.287,22.287,22.287,22.287,22.287,Pushup
22.295,22.295,22.295,22.295,22.295,Pushup
22.305,22.305,22.305,22.305,22.305,Pushup
22.315,22.315,22.315,22.315,22.315,Pushup
22.404,22.404,22.404,22.404,22.404,Pushup
22.406,22.406,22.406,22.406,22.406,Pushup
22.407,22.407,22.407,22.407,22.407,Pushup
22.408,22.408,22.408,22.408,22.408,Pushup
22.409,22.409,22.409,22.409,22.409,Pushup
22.411,22.411,22.411,22.411,22.411,Pushup
22.412,22.412,22.412,22.412,22.412,Pushup
22.413,22.413,22.413,22.413,22.413,Pushup
22.414,22.414,22.414,22.414,22.414,Pushup
22.416,22.416,22.416,22.416,22.416,Pushup
22.426,22.426,22.426,22.426,22.426,Pushup
22.435,22.435,22.435,22.435,22.435,Pushup
22.448,22.448,22.448,22.448,22.448,Pushup
22.455,22.455,22.455,22.455,22.455,Pushup
22.53,22.53,22.53,22.53,22.53,Pushup
22.532,22.532,22.532,22.532,22.532,Pushup
22.534,22.534,22.534,22.534,22.534,Pushup
22.534,22.534,22.534,22.534,22.534,Pushup
22.535,22.535,22.535,22.535,22.535,Pushup
22.536,22.536,22.536,22.536,22.536,Pushup
22.536,22.536,22.536,22.536,22.536,Pushup
22.537,22.537,22.537,22.537,22.537,Pushup
22.55,22.55,22.55,22.55,22.55,Pushup
22.554,22.554,22.554,22.554,22.554,Pushup
22.642,22.642,22.642,22.642,22.642,Pushup
22.643,22.643,22.643,22.643,22.643,Pushup
22.643,22.643,22.643,22.643,22.643,Pushup
22.644,22.644,22.644,22.644,22.644,Pushup
22.645,22.645,22.645,22.645,22.645,Pushup
22.646,22.646,22.646,22.646,22.646,Pushup
22.646,22.646,22.646,22.646,22.646,Pushup
22.646,22.646,22.646,22.646,22.646,Pushup
22.647,22.647,22.647,22.647,22.647,Pushup
22.655,22.655,22.655,22.655,22.655,Pushup
22.664,22.664,22.664,22.664,22.664,Pushup
22.682,22.682,22.682,22.682,22.682,Pushup
22.686,22.686,22.686,22.686,22.686,Pushup
22.75,22.75,22.75,22.75,22.75,Pushup
