time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
45.975,1.8174,-0.1715,-0.8366,2.008,Walk
45.994,1.5459,-0.27,-0.9141,1.8159999999999998,Walk
45.997,1.7057,-0.3122,-1.1161,2.062,Walk
46.027,1.5201,-0.5378,-0.8228,1.81,Walk
46.028,1.4014,-0.7798,-0.6028,1.713,Walk
46.029,1.3391,-0.8703,-0.4487,1.659,Walk
46.036,1.3755,-0.9581,-0.6643,1.8030000000000002,Walk
46.044,1.2849,-0.9373,-0.9138,1.834,Walk
46.054,1.0341,-1.0308,-0.9716,1.754,Walk
46.066,0.8531,-1.0896,-0.8935,1.6469999999999998,Walk
46.073,0.7938,-1.1394,-0.7923,1.599,Walk
46.094,0.678,-1.2272,-0.5201,1.495,Walk
46.096,0.6535,-1.4899,-0.3393,1.662,Walk
46.124,0.5325,-1.7204,-0.0703,1.8019999999999998,Walk
46.125,0.4048,-1.95,-0.2593,2.008,Walk
46.126,0.1555,-2.0304,-0.4707,2.09,Walk
46.137,0.0583,-2.0915,-0.6047,2.178,Walk
46.142,-0.1498,-2.1281,-0.5266,2.197,Walk
46.156,-0.4542,-1.9965,-0.248,2.062,Walk
46.164,-0.4947,-1.7023,0.2806,1.795,Walk
46.176,-0.392,-1.2922,0.8119,1.5759999999999998,Walk
46.183,-0.1443,-0.7817,1.4076,1.617,Walk
46.204,0.0133,-0.3836,1.648,1.692,Walk
46.205,0.2225,-0.4558,1.95,2.015,Walk
46.216,0.2468,-0.7466,2.1689,2.307,Walk
46.238,0.3622,-1.0204,2.3202,2.56,Walk
46.239,-0.1155,-1.7371,2.3278,2.907,Walk
46.243,-0.2771,-2.0428,2.6219,3.335,Walk
46.257,-1.7833,-2.2,4.8459,5.6129999999999995,Walk
46.264,-1.7526,-2.1859,4.6957,5.468,Walk
46.274,-1.9416,-0.2339,5.5682,5.902,Walk
46.294,-2.1846,1.3004,5.3493,5.922999999999999,Walk
46.296,-1.8964,3.5192,5.0045,6.405,Walk
46.321,-1.8462,5.8951,3.8812,7.296,Walk
46.323,-2.3667,7.8861,2.1635,8.513,Walk
46.326,-2.0811,7.6012,0.1697,7.882999999999999,Walk
46.334,-1.5044,5.7076,-0.3181,5.9110000000000005,Walk
46.344,-0.4605,3.6251,-0.2751,3.665,Walk
46.356,0.4483,2.4285,-1.1865,2.74,Walk
46.365,0.7545,1.6846,-1.9891,2.714,Walk
46.374,1.2941,1.6497,-3.0029,3.662,Walk
46.386,1.4856,1.5144,-3.6934,4.2589999999999995,Walk
46.398,1.7742,1.1323,-3.8397,4.379,Walk
46.422,1.9123,0.8364,-3.527,4.098,Walk
46.424,1.9752,0.1628,-2.9875,3.585,Walk
46.426,1.8986,-0.606,-2.4525,3.16,Walk
46.433,1.7329,-1.2957,-2.1265,3.034,Walk
46.447,1.3075,-1.8841,-1.0418,2.519,Walk
46.454,0.9754,-1.7621,0.2252,2.0269999999999997,Walk
46.467,1.2305,-1.4892,2.0036,2.783,Walk
46.474,1.3093,-0.6937,2.4405,2.855,Walk
46.484,1.4584,-0.0858,1.9914,2.47,Walk
46.496,1.5878,0.3245,1.4483,2.173,Walk
46.503,1.5819,0.7282,0.641,1.8559999999999999,Walk
46.525,1.2176,0.6329,0.1459,1.38,Walk
46.527,0.9291,0.4286,0.2116,1.045,Walk
46.536,0.8913,0.3165,0.4244,1.037,Walk
46.544,0.6885,0.2877,0.1547,0.762,Walk
46.556,0.3674,-0.1386,-0.1391,0.41700000000000004,Walk
46.566,0.207,-0.5924,-0.3823,0.735,Walk
46.573,0.1866,-1.0715,-0.2965,1.127,Walk
46.595,-0.0065,-1.5599,-0.1587,1.568,Walk
46.597,-0.0065,-1.5599,-0.1587,1.568,Walk
46.598,0.1627,-1.8148,-0.2273,1.8359999999999999,Walk
46.624,0.0537,-2.0458,-0.3607,2.0780000000000003,Walk
46.626,0.1463,-2.1385,-0.1261,2.147,Walk
46.627,0.0405,-2.0923,-0.0517,2.093,Walk
46.636,-0.082,-2.0915,0.2315,2.106,Walk
46.644,-0.2398,-1.9136,0.5498,2.005,Walk
46.658,-0.2333,-1.5724,0.6322,1.7109999999999999,Walk
46.66,-0.2333,-1.5724,0.6322,1.7109999999999999,Walk
46.663,-0.2725,-1.1016,0.6721,1.319,Walk
46.676,-0.5004,-0.6002,0.6663,1.0270000000000001,Walk
46.683,0.0289,-0.2882,0.6767,0.736,Walk
46.696,-0.4046,0.0241,0.3803,0.556,Walk
46.74,-0.9178,0.2856,0.6473,1.159,Walk
46.742,-0.8969,0.4738,0.7343,1.252,Walk
46.744,-1.1572,0.2247,0.9731,1.5290000000000001,Walk
46.746,-1.007,-0.0534,1.1822,1.554,Walk
46.747,-0.748,-0.2539,1.1851,1.4240000000000002,Walk
46.757,-0.6063,-0.3313,1.0147,1.228,Walk
46.765,-0.4828,-0.4131,0.7649,0.9940000000000001,Walk
46.777,-0.0876,-0.5307,0.7461,0.92,Walk
46.783,0.3693,-0.9096,0.7231,1.219,Walk
46.8,0.92,-1.0916,0.4733,1.504,Walk
46.807,1.5181,-1.1305,0.2693,1.912,Walk
46.845,1.9339,-1.1025,0.1335,2.23,Walk
46.846,2.812,-1.0064,0.2082,2.9939999999999998,Walk
46.848,3.0145,-0.9758,0.5269,3.2119999999999997,Walk
46.849,3.1286,-0.8743,1.1989,3.463,Walk
46.857,2.8989,-0.7619,1.8849,3.5410000000000004,Walk
46.865,2.5275,-0.2036,2.6385,3.659,Walk
46.875,2.4567,0.7002,2.7051,3.721,Walk
46.886,2.1042,1.1818,1.5268,2.8560000000000003,Walk
46.896,1.7342,0.9128,0.0355,1.96,Walk
46.926,1.3371,0.5039,-0.604,1.551,Walk
46.927,0.558,-0.3312,-0.7679,1.005,Walk
46.927,-0.6324,-1.2797,-0.9574,1.719,Walk
46.933,-2.0266,-2.0027,-0.7889,2.9560000000000004,Walk
46.948,-3.5856,-2.1673,-0.9654,4.3,Walk
46.953,-4.5887,-1.8655,-0.9844,5.05,Walk
46.966,-4.9355,-1.1767,-0.9836,5.167999999999999,Walk
46.975,-5.1514,-0.1094,-1.1711,5.284,Walk
46.985,-4.6496,1.558,-1.4761,5.121,Walk
46.997,-3.4699,3.7017,-2.4205,5.622000000000001,Walk
47.003,-2.0304,6.0377,-3.7586,7.396,Walk
47.031,-0.6483,7.2891,-3.9339,8.308,Walk
47.034,-0.6483,7.2891,-3.9339,8.308,Walk
47.034,0.1693,6.8309,-2.9995,7.462000000000001,Walk
47.036,0.3713,5.7762,-2.3437,6.245,Walk
47.045,0.3068,4.5804,-1.8576,4.952,Walk
47.055,0.2507,3.303,-1.2548,3.542,Walk
47.068,0.0039,1.9731,-0.3964,2.013,Walk
47.075,-0.3717,0.6615,-0.0359,0.76,Walk
47.089,-0.5283,-0.3295,-0.1633,0.644,Walk
47.115,-0.5911,-1.0021,-0.3746,1.222,Walk
47.117,-1.1835,-1.695,-0.0835,2.069,Walk
47.118,-1.1534,-1.775,-0.4014,2.155,Walk
47.138,-1.6765,-1.8041,-0.0705,2.464,Walk
47.141,-1.7895,-1.2031,0.8589,2.3209999999999997,Walk
47.143,-1.7998,-1.4879,0.2826,2.352,Walk
47.158,-1.7127,-1.9645,0.1614,2.611,Walk
47.165,-1.4268,-1.5645,1.0014,2.342,Walk
47.176,-0.93,-1.4754,1.3025,2.177,Walk
47.183,-0.2484,-1.0811,0.3334,1.158,Walk
47.197,0.0458,-0.3817,-0.7747,0.865,Walk
47.205,-0.2882,-0.1254,-0.8285,0.8859999999999999,Walk
47.231,0.0463,0.2162,-1.3706,1.3880000000000001,Walk
47.232,0.4594,-0.0412,-1.0809,1.175,Walk
47.235,0.5471,-0.414,-1.0887,1.287,Walk
47.247,1.3949,-0.7932,-0.6166,1.719,Walk
47.254,2.0426,-1.1746,-0.956,2.543,Walk
47.267,1.9558,-0.9515,-0.9472,2.372,Walk
47.276,1.8677,-0.7456,-0.9284,2.215,Walk
47.287,1.675,-0.8719,-0.3718,1.925,Walk
47.306,1.7902,-1.0047,-0.6565,2.155,Walk
47.307,1.7542,-1.2813,-0.7255,2.29,Walk
47.315,1.7348,-1.2274,-0.7592,2.2569999999999997,Walk
47.332,1.6268,-1.2545,-0.768,2.193,Walk
47.335,1.5536,-1.2051,-0.8778,2.153,Walk
47.346,1.5961,-1.0468,-0.9929,2.151,Walk
47.358,1.54,-0.9846,-0.9128,2.043,Walk
47.365,1.4426,-1.037,-0.8215,1.9569999999999999,Walk
47.375,1.1502,-1.0935,-0.6862,1.729,Walk
47.387,0.9668,-1.1945,-0.4904,1.6130000000000002,Walk
47.404,0.9252,-1.2522,-0.5919,1.666,Walk
47.444,0.746,-1.2277,-0.5121,1.525,Walk
47.446,0.3913,-1.2434,-0.3867,1.36,Walk
47.447,0.4113,-1.4593,-0.5281,1.605,Walk
47.448,-0.0636,-1.3734,0.2679,1.401,Walk
47.449,-0.5433,-1.7448,0.291,1.85,Walk
47.454,-0.928,-1.9811,0.3135,2.21,Walk
47.468,-1.2481,-2.022,0.8836,2.535,Walk
47.476,-1.3691,-1.8595,1.321,2.66,Walk
47.485,-1.5365,-1.591,1.8605,2.89,Walk
47.498,-1.4199,-1.0452,2.185,2.8080000000000003,Walk
47.506,-1.2691,-0.6921,1.9547,2.431,Walk
47.516,-1.5809,-0.7597,2.0789,2.72,Walk
47.526,-1.8094,-0.6302,1.8952,2.695,Walk
47.547,-1.9531,-0.9427,1.8027,2.82,Walk
47.549,-2.53,-1.5441,1.9477,3.5469999999999997,Walk
47.556,-2.2483,-2.3128,2.0865,3.842,Walk
47.567,-2.0284,-3.0184,2.1112,4.205,Walk
47.574,-2.2786,-3.9592,2.495,5.205,Walk
47.588,-2.3401,-4.5433,3.4777,6.182,Walk
47.6,-1.9395,-3.6267,5.0833,6.539,Walk
47.609,-1.409,-1.711,6.8493,7.199,Walk
47.629,-0.5775,1.4355,7.4886,7.647,Walk
47.63,-0.1464,7.1927,1.7236,7.398,Walk
47.638,-0.2737,7.1453,1.8268,7.38,Walk
47.644,0.5606,8.9873,-0.8419,9.044,Walk
47.657,0.7259,6.67,-2.1372,7.042000000000001,Walk
47.665,1.3215,4.5355,-1.0133,4.832,Walk
47.678,1.7611,3.3811,-1.0139,3.945,Walk
47.684,2.9383,3.1995,-1.5722,4.62,Walk
47.697,3.0983,2.5418,-2.5581,4.754,Walk
47.706,2.7836,2.1394,-3.0519,4.652,Walk
47.717,2.9129,1.5562,-2.4853,4.133,Walk
47.73,2.7887,0.7791,-2.42,3.7739999999999996,Walk
47.751,2.7758,0.0216,-2.0414,3.446,Walk
47.753,2.8056,-0.6527,-1.5805,3.286,Walk
47.754,2.9013,-0.8617,-1.0932,3.218,Walk
47.767,2.7783,-0.8409,-0.2916,2.917,Walk
47.776,2.6194,-0.9312,1.7124,3.265,Walk
47.787,2.3662,-1.0133,3.0789,4.013,Walk
47.804,2.0759,-0.8464,3.1165,3.839,Walk
47.806,1.9072,-0.8606,2.3887,3.176,Walk
47.833,1.5606,-0.8131,1.21,2.136,Walk
47.835,0.8942,-1.1384,0.2639,1.472,Walk
47.837,0.4381,-1.7747,0.2339,1.8430000000000002,Walk
47.846,0.1565,-2.0545,0.2242,2.073,Walk
47.857,-0.4236,-2.3284,-0.1701,2.373,Walk
47.866,-0.6334,-2.3268,-0.224,2.4219999999999997,Walk
47.877,-0.8867,-2.3452,-0.3559,2.532,Walk
47.887,-0.9973,-2.1332,-0.4786,2.403,Walk
47.901,-1.0879,-1.7382,-0.4947,2.109,Walk
47.914,-1.2068,-1.1918,-0.3998,1.743,Walk
47.932,-1.2838,-0.7085,-0.1506,1.474,Walk
47.934,-1.1159,0.2626,0.3492,1.198,Walk
47.938,-0.9839,0.4469,0.2213,1.103,Walk
47.946,-0.7132,0.3163,0.338,0.85,Walk
47.956,-0.4933,-0.0343,0.7612,0.9079999999999999,Walk
47.968,-0.0763,-0.011,0.9855,0.9890000000000001,Walk
47.976,0.2667,0.2546,0.8793,0.953,Walk
47.986,0.5625,0.5766,0.8421,1.165,Walk
48.003,0.622,0.7238,0.6977,1.182,Walk
48.007,0.9101,0.7061,0.3545,1.205,Walk
48.029,1.1839,0.4534,-0.136,1.275,Walk
48.031,1.4956,0.3056,-0.4539,1.5930000000000002,Walk
48.038,1.659,0.0455,-0.5472,1.7469999999999999,Walk
48.047,1.8814,-0.1934,-0.3238,1.919,Walk
48.056,2.0282,-0.6144,-0.0157,2.119,Walk
48.067,2.0486,-1.1193,0.2741,2.35,Walk
48.077,1.8967,-1.521,0.6307,2.512,Walk
48.086,1.7066,-1.707,0.7335,2.523,Walk
48.106,1.7444,-1.4139,0.6292,2.332,Walk
48.109,1.7868,-1.1119,0.4104,2.144,Walk
48.132,1.5082,-0.87,0.3682,1.78,Walk
48.134,1.3905,-0.7615,0.6711,1.722,Walk
48.138,0.3617,-0.3218,1.3456,1.43,Walk
48.145,-0.3197,0.8755,2.1053,2.302,Walk
48.157,-1.2058,2.5038,1.6907,3.253,Walk
48.166,-1.1837,3.3619,-0.6226,3.6180000000000003,Walk
48.179,-1.1053,3.0088,-3.0549,4.428,Walk
48.185,-0.6246,2.3015,-3.5069,4.2410000000000005,Walk
48.204,-0.0727,1.5025,-4.0065,4.28,Walk
48.214,-0.5168,-0.5505,-2.8588,2.957,Walk
48.218,-1.109,-1.8143,-1.627,2.677,Walk
48.226,-1.9719,-2.3763,-1.2843,3.344,Walk
48.238,-2.5134,-2.0093,-1.1682,3.423,Walk
48.248,-2.8993,-1.3847,-0.5336,3.2569999999999997,Walk
48.254,-3.2366,-0.3143,0.368,3.273,Walk
48.267,-3.4551,0.5631,1.3317,3.745,Walk
48.276,-3.4203,0.6672,2.2363,4.141,Walk
48.288,-3.0422,0.2208,2.1851,3.752,Walk
48.31,-2.3131,0.343,1.1262,2.595,Walk
48.313,-1.9005,0.933,-0.0266,2.117,Walk
48.317,-1.7088,1.0891,-0.7694,2.168,Walk
48.324,-1.8281,0.7381,-1.2999,2.3609999999999998,Walk
48.345,-1.4929,0.2349,-1.525,2.147,Walk
48.347,-1.1853,-0.2903,-1.6671,2.066,Walk
48.358,-0.7976,-0.7685,-1.6977,2.0269999999999997,Walk
48.367,-0.3492,-1.19,-1.2791,1.7819999999999998,Walk
48.376,-0.215,-1.516,-0.7626,1.7109999999999999,Walk
48.387,-0.0667,-1.4397,-0.2633,1.465,Walk
48.395,-0.1771,-1.7628,0.2158,1.785,Walk
48.409,-0.1687,-1.8981,0.5977,1.9969999999999999,Walk
48.434,-0.2545,-1.6037,0.4487,1.685,Walk
48.435,-0.4505,-1.326,0.0269,1.401,Walk
48.436,-0.6087,-1.1041,-0.0962,1.264,Walk
48.449,-0.63,-0.9803,-0.2923,1.2009999999999998,Walk
48.456,-0.7751,-0.4744,-0.1481,0.9209999999999999,Walk
48.468,-0.7391,-0.4679,-0.1479,0.887,Walk
48.477,-0.7999,0.1259,-0.0272,0.81,Walk
48.486,-0.91,0.456,-0.045,1.0190000000000001,Walk
48.508,-0.9071,0.5742,0.1718,1.087,Walk
48.509,-0.8835,0.643,0.1456,1.102,Walk
48.577,-0.7934,0.6476,0.1896,1.042,Walk
48.579,-0.6107,0.531,0.3401,0.878,Walk
48.58,-0.4384,0.2773,0.3763,0.6409999999999999,Walk
48.581,-0.0828,0.2604,0.1807,0.32799999999999996,Walk
48.582,0.1045,0.1037,0.0732,0.16399999999999998,Walk
48.583,0.3651,0.0325,0.1068,0.382,Walk
48.584,0.5284,-0.0354,0.2971,0.607,Walk
48.591,0.5857,-0.1102,0.4223,0.73,Walk
48.597,0.5987,-0.144,0.3778,0.722,Walk
48.608,0.6366,-0.2045,0.2089,0.7,Walk
48.633,0.6208,-0.3445,0.1178,0.72,Walk
48.635,0.6728,-0.3742,0.0887,0.775,Walk
48.638,0.5986,-0.4079,-0.0248,0.725,Walk
48.648,0.578,-0.5133,-0.0485,0.775,Walk
48.657,0.5584,-0.6089,-0.006,0.826,Walk
48.666,0.5353,-0.6947,0.0173,0.877,Walk
48.678,0.5732,-0.6525,0.0721,0.871,Walk
48.685,0.6334,-0.599,0.0417,0.873,Walk
48.708,0.6792,-0.5004,-0.0359,0.8440000000000001,Walk
48.709,0.6792,-0.5004,-0.0359,0.8440000000000001,Walk
48.71,0.5919,-0.425,-0.0684,0.732,Walk
48.742,0.5181,-0.3389,-0.1214,0.631,Walk
48.743,0.1685,0.0586,0.1395,0.226,Walk
48.744,0.1714,0.0591,0.1374,0.228,Walk
48.751,0.0555,0.28,0.226,0.364,Walk
48.755,0.1286,0.3436,0.2607,0.45,Walk
48.768,0.1824,0.358,0.2573,0.47700000000000004,Walk
48.777,0.2191,0.3013,0.1819,0.415,Walk
48.788,0.4634,0.1933,0.1094,0.514,Walk
48.797,0.5127,0.0261,0.1066,0.524,Walk
48.808,0.7297,-0.2322,0.1216,0.775,Walk
48.839,0.7263,-0.4494,0.2429,0.888,Walk
48.84,0.8065,-0.7495,0.2875,1.138,Walk
48.841,0.7902,-1.0081,0.331,1.3230000000000002,Walk
48.845,0.8455,-1.2347,0.2944,1.525,Walk
48.858,0.8302,-1.4252,0.1634,1.6569999999999998,Walk
48.867,0.7177,-1.588,-0.0036,1.743,Walk
48.876,0.5851,-1.7739,-0.01,1.868,Walk
48.889,0.5731,-1.9452,-0.1877,2.037,Walk
48.895,0.4588,-2.1916,-0.3055,2.26,Walk
48.911,0.5075,-2.3575,-0.5234,2.468,Walk
48.912,0.5075,-2.3575,-0.5234,2.468,Walk
48.933,0.3798,-2.4864,-0.6777,2.605,Walk
48.934,0.4519,-2.516,-0.7964,2.677,Walk
48.936,0.3868,-2.573,-0.7679,2.713,Walk
48.951,0.4448,-2.5371,-1.0382,2.7769999999999997,Walk
48.956,0.5555,-2.5633,-1.0656,2.8310000000000004,Walk
48.968,0.5555,-2.7176,-1.0933,2.9810000000000003,Walk
48.977,0.9163,-2.8813,-1.2035,3.2539999999999996,Walk
48.987,0.8763,-3.2105,-1.3088,3.576,Walk
53.002,0.3983,-0.7853,-1.2715,1.547,Situp
53.009,0.1203,-0.0186,-1.0149,1.022,Situp
53.024,0.0008,0.3967,-0.4271,0.583,Situp
53.029,0.2202,0.5551,-0.2895,0.664,Situp
53.057,0.5485,0.4447,-0.0347,0.7070000000000001,Situp
53.058,0.7966,0.4063,-0.0502,0.8959999999999999,Situp
53.063,1.0523,0.3909,-0.373,1.183,Situp
53.069,1.132,0.2731,-0.6214,1.32,Situp
53.084,0.9466,0.2445,-0.65,1.1740000000000002,Situp
53.09,0.5146,0.2007,-0.6382,0.8440000000000001,Situp
53.102,0.0902,0.1781,-0.5903,0.623,Situp
53.109,-0.221,0.1061,-0.4219,0.488,Situp
53.123,-0.3004,0.1068,-0.2402,0.39899999999999997,Situp
53.131,-0.089,0.357,-0.1823,0.41100000000000003,Situp
53.149,-0.0724,0.3776,-0.1759,0.423,Situp
53.152,-0.2002,0.1733,-0.6299,0.6829999999999999,Situp
53.161,-0.1646,0.0999,-0.9405,0.96,Situp
53.171,-0.0836,0.2109,-1.054,1.078,Situp
53.182,-0.0226,0.21,-1.2735,1.291,Situp
53.191,0.1679,0.1368,-1.3191,1.337,Situp
53.203,0.0117,-0.0098,-1.0141,1.014,Situp
53.211,0.0844,-0.0063,-1.0095,1.013,Situp
53.223,0.4965,-0.2288,-1.2117,1.329,Situp
53.231,0.7045,-0.6425,-1.7617,2.003,Situp
53.242,0.8706,-1.1869,-2.343,2.767,Situp
53.271,1.2797,-1.0336,-2.4818,2.977,Situp
53.273,1.2144,-1.5438,-2.4253,3.1210000000000004,Situp
53.275,1.3848,-1.7981,-2.3264,3.25,Situp
53.276,1.3848,-1.7981,-2.3264,3.25,Situp
53.279,1.147,-1.8437,-2.0455,2.983,Situp
53.292,1.0267,-2.0594,-1.8306,2.94,Situp
53.302,0.9343,-1.4427,-1.9757,2.6189999999999998,Situp
53.311,0.4791,-1.0587,-2.3409,2.613,Situp
53.322,0.4464,-0.7171,-2.513,2.6510000000000002,Situp
53.329,0.3824,-0.2279,-2.0228,2.0709999999999997,Situp
53.346,-0.0209,-0.0065,-1.5387,1.5390000000000001,Situp
53.347,-0.0209,-0.0065,-1.5387,1.5390000000000001,Situp
53.35,-0.069,0.4029,-0.8191,0.915,Situp
53.38,-0.2063,0.2928,-0.5867,0.687,Situp
53.381,-0.0767,0.2303,-0.9423,0.973,Situp
53.382,-0.4754,0.0961,-1.446,1.525,Situp
53.392,0.0421,0.0498,-1.6919,1.693,Situp
53.4,-0.0014,-0.2133,-1.8498,1.8619999999999999,Situp
53.412,0.0084,-0.077,-0.7747,0.779,Situp
53.426,-0.0077,0.2382,0.4608,0.519,Situp
53.432,-0.4979,0.0936,1.041,1.158,Situp
53.453,-0.6467,-0.0733,0.3894,0.758,Situp
53.454,-0.0598,0.1671,0.4226,0.45799999999999996,Situp
53.462,0.0622,0.5351,0.7127,0.893,Situp
53.47,-0.0303,0.8973,1.3381,1.611,Situp
53.482,-0.2185,1.8744,1.4324,2.369,Situp
53.491,-0.5737,3.1495,1.3413,3.471,Situp
53.504,-1.1156,3.5792,1.2016,3.937,Situp
53.509,-0.6936,3.7344,0.1785,3.802,Situp
53.524,-1.1489,3.4884,-0.5498,3.714,Situp
53.531,-1.3911,2.9105,-1.7047,3.6489999999999996,Situp
53.542,-1.1857,2.6145,-1.1401,3.089,Situp
53.575,-0.6501,2.2626,0.1064,2.3569999999999998,Situp
53.576,-0.7201,1.996,1.0387,2.362,Situp
53.577,-1.0967,1.3904,1.7296,2.475,Situp
53.58,-1.6389,1.1091,1.8295,2.695,Situp
53.594,-1.7741,0.9387,1.4745,2.491,Situp
53.6,-2.4017,0.5198,0.9992,2.653,Situp
53.613,-2.6196,0.2283,0.8121,2.752,Situp
53.624,-2.4685,-0.2717,0.7277,2.588,Situp
53.631,-1.513,-0.4028,0.7551,1.7380000000000002,Situp
53.661,-0.8277,-0.4998,1.0088,1.3969999999999998,Situp
53.662,-0.9965,-0.4374,1.8687,2.1630000000000003,Situp
53.664,-1.4626,-0.4713,2.0527,2.5639999999999996,Situp
53.67,-1.5695,-0.7286,2.1106,2.7289999999999996,Situp
53.683,-1.1383,-1.0341,1.9765,2.504,Situp
53.691,-0.7851,-0.981,1.6724,2.092,Situp
53.702,-0.5008,-0.0159,2.3241,2.378,Situp
53.713,-0.8511,0.0649,2.4075,2.5540000000000003,Situp
53.722,-0.9539,0.4041,2.3323,2.552,Situp
53.731,-0.6283,0.31,2.3105,2.414,Situp
53.742,-0.4578,0.2815,1.7854,1.865,Situp
53.767,-0.6008,-0.0126,1.5153,1.63,Situp
53.768,-0.8578,-0.3025,1.1603,1.474,Situp
53.771,-0.8919,-0.195,1.2622,1.558,Situp
53.784,-1.0601,0.0129,1.5221,1.855,Situp
53.79,-0.9336,0.27,1.8014,2.0469999999999997,Situp
53.803,-0.6689,0.6665,1.8941,2.116,Situp
53.811,-0.4387,0.8316,1.8356,2.062,Situp
53.825,-0.5382,0.757,1.872,2.09,Situp
53.83,-0.7337,0.817,1.6833,2.01,Situp
53.866,-0.9049,0.8233,1.0903,1.639,Situp
53.868,-0.8253,0.7811,0.3242,1.182,Situp
53.868,-0.5863,0.7583,0.3021,1.005,Situp
53.874,-0.2594,0.6137,0.6608,0.938,Situp
53.884,-0.0683,0.349,1.2034,1.255,Situp
53.89,-0.1049,0.1047,1.519,1.526,Situp
53.904,-0.3542,0.0147,1.8594,1.893,Situp
53.911,-0.6031,0.13,1.7807,1.885,Situp
53.921,-0.7102,0.2668,1.3561,1.554,Situp
53.934,-0.7269,0.3984,0.5143,0.976,Situp
53.945,-0.448,0.1699,-0.1029,0.49,Situp
53.953,-0.015,-0.8733,0.3372,0.9359999999999999,Situp
53.988,-0.0381,-0.8161,0.3771,0.9,Situp
53.99,-0.2766,-1.3055,1.21,1.801,Situp
53.991,-0.8461,-1.2193,1.5696,2.16,Situp
53.992,-0.9787,-0.7343,1.2657,1.76,Situp
54.005,-0.3176,-0.2237,0.4203,0.5720000000000001,Situp
54.01,0.3682,-0.1388,-0.3702,0.54,Situp
54.026,0.7899,0.148,-0.7955,1.131,Situp
54.03,0.6245,-0.2433,-1.3449,1.5030000000000001,Situp
54.053,0.0372,-0.3146,-1.9474,1.973,Situp
54.055,1.1545,0.3345,-2.6662,2.925,Situp
54.062,1.3933,0.5033,-3.412,3.72,Situp
54.074,2.1811,0.9261,-3.6488,4.351,Situp
54.08,3.1462,1.299,-3.7151,5.039,Situp
54.095,3.2768,0.833,-3.0843,4.5760000000000005,Situp
54.1,1.8105,-0.3375,-2.4973,3.103,Situp
54.114,1.7229,-0.9951,-0.8743,2.173,Situp
54.128,1.189,-1.5731,0.0903,1.974,Situp
54.132,1.0572,-1.8372,0.2143,2.13,Situp
54.155,0.7106,-1.897,0.0121,2.026,Situp
54.156,0.4694,-1.8846,-0.4545,1.995,Situp
54.164,0.3748,-1.4962,-0.6456,1.672,Situp
54.172,0.5448,-1.1373,-1.1761,1.724,Situp
54.183,0.3589,-0.9345,-1.6535,1.933,Situp
54.192,0.4055,-0.674,-1.6801,1.855,Situp
54.203,0.4468,-0.2485,-1.314,1.41,Situp
54.212,0.6015,-0.0282,-1.3261,1.456,Situp
54.233,0.5545,0.086,-0.8739,1.0390000000000001,Situp
54.234,0.2305,-0.0622,-0.583,0.63,Situp
54.254,0.1998,0.0529,-0.5636,0.6,Situp
54.256,0.4533,0.0309,-1.4591,1.528,Situp
54.26,0.6966,0.1406,-1.5505,1.706,Situp
54.275,0.7744,-0.0572,-1.3804,1.584,Situp
54.28,0.7344,-0.8332,-0.6475,1.286,Situp
54.293,0.6233,-1.1143,-0.2783,1.307,Situp
54.302,0.5319,-1.4795,-0.0073,1.5719999999999998,Situp
54.314,0.0392,-1.4723,0.0352,1.473,Situp
54.328,-0.2285,-1.3361,-0.1186,1.361,Situp
54.333,-0.245,-0.8846,-0.1518,0.93,Situp
54.349,0.179,-0.3914,-0.3191,0.536,Situp
54.353,0.4401,-0.0207,-0.594,0.74,Situp
54.365,0.5781,0.2118,-0.8313,1.034,Situp
54.372,0.6068,0.4022,-0.4016,0.831,Situp
54.382,0.8141,0.7808,0.2693,1.16,Situp
54.393,0.6792,0.9936,0.221,1.224,Situp
54.4,0.3397,0.6723,0.0345,0.754,Situp
54.414,0.1631,0.3681,-0.1897,0.445,Situp
54.428,-0.0766,-0.0967,-0.584,0.597,Situp
54.433,-0.5994,-1.0971,-1.4284,1.8980000000000001,Situp
54.472,0.7415,0.064,-0.379,0.835,Situp
54.473,0.7879,-0.1689,-0.4818,0.9390000000000001,Situp
54.474,0.4211,-0.6359,-0.3927,0.858,Situp
54.474,0.29,-1.1773,-0.9244,1.525,Situp
54.483,0.5408,-1.445,-1.4012,2.084,Situp
54.492,0.3561,-1.0396,-0.994,1.482,Situp
54.503,1.3406,-0.8809,-0.6928,1.7469999999999999,Situp
54.51,1.1522,-1.1634,-0.8876,1.8619999999999999,Situp
54.529,1.3584,-1.0533,-1.1372,2.061,Situp
54.531,1.0213,-1.0109,-1.0833,1.8,Situp
54.561,0.6568,-0.636,-0.6075,1.0979999999999999,Situp
54.562,0.4489,-0.002,-0.1225,0.465,Situp
54.563,0.3269,0.1482,0.0178,0.359,Situp
54.575,0.3236,0.1014,-0.2735,0.436,Situp
54.58,0.3172,-0.0099,-0.4851,0.58,Situp
54.597,0.3078,-0.0911,-0.4013,0.514,Situp
54.598,0.3078,-0.0911,-0.4013,0.514,Situp
54.601,0.2352,-0.0001,-0.2772,0.364,Situp
54.614,0.168,0.051,-0.1575,0.23600000000000002,Situp
54.629,0.2254,0.1138,-0.0187,0.253,Situp
54.632,0.1811,0.209,-0.072,0.28600000000000003,Situp
